downstream_passes,successor_mm,classified_status,classification_detail,feasible,capacity_reason,optimizer_success,optimizer_message,multistart_count,decision_at_limit,residual_valid,residual_validity_detail,removal_sum_abs_mm,action_bound_violation_mm,epigraph_violation_um,terminal_thickness_abs_mm,optimal_worst_deflection_um,recoverability_margin_um
2,3.962,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.242295734817162e-13,0.0,103.08131410457284,-3.08131410457284
2,3.963,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.826450433232822e-13,0.0,103.20847671204773,-3.2084767120477267
2,3.964,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.4584778657299466e-12,0.0,103.33563780416837,-3.335637804168371
2,3.965,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1183942660863977e-11,0.0,103.46279735517768,-3.4627973551776847
2,3.966,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.389644451905042e-13,0.0,103.58995533938602,-3.589955339386023
2,3.967,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.684341886080802e-14,0.0,103.71711173117384,-3.717111731173844
2,3.968,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.947598300641403e-14,4.440892098500626e-16,103.84426650499027,-3.844266504990273
2,3.969,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.673861546209082e-13,0.0,103.97141963535154,-3.9714196353515376
2,3.97,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5631940186722204e-13,0.0,104.09857109683968,-4.098571096839677
2,3.971,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,104.22572086410793,-4.225720864107927
2,3.972,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.1316282072803006e-13,0.0,104.35286891187538,-4.352868911875376
2,3.973,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.536993168992922e-13,0.0,104.48001521492804,-4.480015214928045
2,3.974,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.679101716144942e-13,4.440892098500626e-16,104.60715974811822,-4.607159748118221
2,3.975,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.2789769243681803e-13,0.0,104.73430248636521,-4.734302486365209
2,3.976,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1510792319313623e-12,0.0,104.86144340465832,-4.861443404658317
2,3.977,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.2737367544323206e-13,4.440892098500626e-16,104.98858247804618,-4.988582478046183
2,3.978,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-14,4.440892098500626e-16,105.11571968165062,-5.115719681650617
2,3.979,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.2737367544323206e-12,4.440892098500626e-16,105.24285499065621,-5.2428549906562125
2,3.98,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,105.36998838031109,-5.369988380311085
2,3.981,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.6768808563938364e-12,4.440892098500626e-16,105.49711982593573,-5.497119825935727
2,3.982,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.1316282072803006e-13,0.0,105.62424930290501,-5.624249302905014
2,3.983,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.105427357601002e-14,0.0,105.75137678667022,-5.751376786670221
2,3.984,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1937117960769683e-12,4.440892098500626e-16,105.87850225274263,-5.878502252742635
2,3.985,FAIL,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,FAIL,True,residual_checks_pass,0.0,0.0,2.60854449152248e-09,0.0,106.00562567669519,-6.005625676695189
2,3.986,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.952838470577262e-13,4.440892098500626e-16,106.13274703417108,-6.132747034171075
2,3.987,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.947598300641403e-14,0.0,106.25986630087303,-6.259866300873028
2,3.988,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.805489753489383e-13,0.0,106.38698345257252,-6.386983452572522
2,3.989,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.679101716144942e-13,4.440892098500626e-16,106.51409846509951,-6.514098465099508
2,3.99,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.121147867408581e-13,4.440892098500626e-16,106.64121131435297,-6.641211314352972
2,3.991,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,3.552713678800501e-13,0.0,106.76832197629163,-6.768321976291631
2,3.992,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,2.1316282072803006e-13,0.0,106.89543042693887,-6.895430426938873
2,3.993,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.4726887204451486e-12,4.440892098500626e-16,107.0225366423841,-7.022536642384097
2,3.994,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.115907697472721e-13,0.0,107.14964059876999,-7.149640598769992
2,3.995,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.963318810448982e-13,0.0,107.27674227231498,-7.276742272314976
2,3.996,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.105427357601002e-13,0.0,107.4038416392913,-7.403841639291301
2,3.997,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.6058265828178264e-12,0.0,107.53093867603732,-7.530938676037323
2,3.998,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.237055564881302e-13,0.0,107.65803335894954,-7.658033358949538
2,3.999,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.0605739337042905e-12,0.0,107.7851256644938,-7.785125664493805
2,4.0,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.126388037344441e-13,0.0,107.91221556918703,-7.912215569187026
2,4.001,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-13,0.0,108.03930304961871,-8.03930304961871
2,4.002,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.7195134205394424e-12,0.0,108.16638808243408,-8.166388082434082
2,4.003,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.842170943040401e-14,4.440892098500626e-16,108.29347064433766,-8.29347064433766
2,4.004,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.689582056016661e-13,0.0,108.42055071210102,-8.420550712101019
2,4.005,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.947598300641403e-14,0.0,108.54762826255148,-8.547628262551484
2,4.006,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.984279490192421e-13,0.0,108.67470327257973,-8.674703272579734
2,4.007,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.5579538487363607e-13,4.440892098500626e-16,108.80177571913485,-8.801775719134852
2,4.008,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,108.92884557922869,-8.928845579228692
2,4.009,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.0089706847793423e-12,0.0,109.05591282993191,-9.055912829931913
2,4.01,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,109.18297744837295,-9.182977448372952
2,4.011,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.384404281969182e-13,0.0,109.3100394117454,-9.310039411745393
2,4.012,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.263256414560601e-13,0.0,109.43709869729649,-9.437098697296491
2,4.013,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5631940186722204e-13,0.0,109.56415528233698,-9.564155282336984
2,4.014,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.4210854715202004e-13,4.440892098500626e-16,109.6912091442356,-9.6912091442356
2,4.015,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.4210854715202004e-12,0.0,109.81826026041982,-9.81826026041982
2,4.016,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.410605131648481e-13,0.0,109.94530860837448,-9.945308608374475
2,4.017,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.247535904753022e-13,0.0,110.07235416564684,-10.072354165646843
2,4.018,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.531752999057062e-13,0.0,110.19939690983921,-10.199396909839209
2,4.019,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.689582056016661e-13,0.0,110.3264368186132,-10.326436818613203
2,4.02,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.0605739337042905e-12,0.0,110.45347386969173,-10.453473869691734
2,4.021,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.9895196601282805e-13,0.0,110.58050804084795,-10.580508040847945
2,4.022,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.247535904753022e-13,0.0,110.70753930992257,-10.707539309922566
2,4.023,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-14,0.0,110.8345676548056,-10.834567654805596
2,4.024,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.263256414560601e-13,0.0,110.96159305345041,-10.961593053450414
2,4.025,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.7053025658242404e-13,0.0,111.08861548386413,-11.088615483864132
2,4.026,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.536993168992922e-13,0.0,111.21563492411215,-11.215634924112152
2,4.027,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.542233338928781e-13,0.0,111.3426513523172,-11.342651352317205
2,4.028,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.836930773104541e-13,0.0,111.46966474665736,-11.469664746657358
2,4.029,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.538502824085299e-12,0.0,111.59667508537171,-11.596675085371714
2,4.03,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.2931877790833823e-12,0.0,111.72368234674606,-11.72368234674606
2,4.031,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.4584778657299466e-12,0.0,111.85068650913274,-11.850686509132743
2,4.032,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,111.97768755093585,-11.977687550935855
2,4.033,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.9895196601282805e-13,0.0,112.10468545061633,-12.10468545061633
2,4.034,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.8474111129762605e-13,0.0,112.23168018669008,-12.231680186690085
2,4.035,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,2.9558577807620168e-12,4.440892098500626e-16,112.35867173772854,-12.358671737728542
2,4.036,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.121147867408581e-13,4.440892098500626e-16,112.48566008235852,-12.485660082358521
2,4.037,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.531752999057062e-13,0.0,112.6126451992631,-12.612645199263099
2,4.038,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.9274360713316128e-12,0.0,112.7396270671796,-12.739627067179597
2,4.039,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1226575225009583e-12,0.0,112.86660566490039,-12.86660566490039
2,4.04,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,7.105427357601002e-14,0.0,112.993580971272,-12.993580971271996
2,4.041,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.4427573559223674e-12,0.0,113.12055296519891,-13.120552965198911
2,4.042,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.963318810448982e-13,0.0,113.24752162563527,-13.247521625635272
2,4.043,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,2.0605739337042905e-12,0.0,113.37448693159348,-13.37448693159348
2,4.044,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.4210854715202004e-14,4.440892098500626e-16,113.50144886213381,-13.501448862133813
2,4.045,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.5721647034515627e-12,4.440892098500626e-16,113.62840739638322,-13.628407396383224
2,4.046,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.5631940186722204e-13,0.0,113.75536251350472,-13.755362513504721
2,4.047,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.831690603168681e-13,0.0,113.88231419273167,-13.88231419273167
2,4.048,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,8.526512829121202e-14,0.0,114.00926241334145,-14.009262413341446
2,4.049,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.836930773104541e-13,0.0,114.13620715466762,-14.136207154667616
2,4.05,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.3590018827235326e-12,4.440892098500626e-16,114.26314839609802,-14.263148396098018
2,4.051,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.1316282072803006e-13,0.0,114.39008611706592,-14.39008611706592
2,4.052,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.0089706847793423e-12,0.0,114.51702029707039,-14.517020297070388
2,4.053,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,6.536993168992922e-13,0.0,114.64395091565326,-14.643950915653264
2,4.054,FAIL,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,FAIL,True,residual_checks_pass,0.0,0.0,3.709175189214875e-10,4.440892098500626e-16,114.77087795241287,-14.770877952412874
2,4.055,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1795009413617663e-12,0.0,114.89780138699784,-14.897801386997841
2,4.056,FAIL,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,FAIL,True,residual_checks_pass,0.0,0.0,4.932729780193768e-10,0.0,115.02472119911295,-15.024721199112946
2,4.057,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,9.663381206337363e-13,0.0,115.15163736850907,-15.151637368509071
2,4.058,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1795009413617663e-12,4.440892098500626e-16,115.27854987499472,-15.278549874994724
2,4.059,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.0956568985420745e-11,0.0,115.40545869842684,-15.405458698426841
2,4.06,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.542233338928781e-13,0.0,115.53236381871626,-15.532363818716263
2,4.061,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.8421709430404007e-13,0.0,115.6592652158233,-15.659265215823297
2,4.062,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,4.249045559845399e-12,0.0,115.78616286976523,-15.786162869765235
2,4.063,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.7763568394002505e-12,0.0,115.91305676059417,-15.913056760594174
2,4.064,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.9132252166164108e-12,0.0,116.03994686843754,-16.03994686843754
2,4.065,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.254285729781259e-12,0.0,116.16683317345358,-16.166833173453583
2,4.066,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.8421709430404007e-13,0.0,116.29371565585782,-16.293715655857824
2,4.067,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.467448550509289e-12,0.0,116.4205942959261,-16.420594295926094
2,4.068,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.5631940186722204e-13,0.0,116.547469073965,-16.547469073965004
2,4.069,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.2647660696529783e-12,0.0,116.67433997035063,-16.67433997035063
2,4.07,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.842170943040401e-14,0.0,116.80120696549773,-16.801206965497727
2,4.071,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.3163693185779266e-12,0.0,116.92807003987706,-16.928070039877056
2,4.072,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5063505998114124e-12,0.0,117.05492917400086,-17.05492917400086
2,4.073,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,0.0,0.0,117.18178434844128,-17.181784348441283
2,4.074,FAIL,continuous_reference_residual_valid_optimizer_reported_non_success,True,,False,Positive directional derivative for linesearch,7,FAIL,True,residual_checks_pass,0.0,0.0,8.50945980346296e-11,4.440892098500626e-16,117.30863554381541,-17.308635543815413
2,4.075,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.1226575225009583e-12,0.0,117.43548274078972,-17.435482740789723
2,4.076,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5916157281026244e-12,0.0,117.5623259200796,-17.5623259200796
2,4.077,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,2.2737367544323206e-13,4.440892098500626e-16,117.68916506244852,-17.689165062448524
2,4.078,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,3.126388037344441e-12,4.440892098500626e-16,117.81600014871741,-17.816000148717407
2,4.079,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5063505998114124e-12,0.0,117.94283115973978,-17.942831159739782
2,4.08,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.2789769243681803e-12,0.0,118.06965807643434,-18.069658076434337
2,4.081,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,5.115907697472721e-13,0.0,118.19648087975924,-18.196480879759235
2,4.082,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.5631940186722204e-12,4.440892098500626e-16,118.32329955072578,-18.32329955072578
2,4.083,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,1.8474111129762605e-12,0.0,118.4501140703888,-18.450114070388807
2,4.084,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,0.0,0.0,118.5769244198519,-18.576924419851906
2,4.085,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,1.1102230246251565e-16,0.0,1.1795009413617663e-12,0.0,118.70373058027495,-18.70373058027495
2,4.086,FAIL,continuous_reference_residual_valid_optimizer_reported_success,True,,True,Optimization terminated successfully,7,FAIL,True,residual_checks_pass,0.0,0.0,7.901235221652314e-12,0.0,118.83053253285972,-18.83053253285972
